,real_date,open_price,high_price,low_price,closing_price,adj_close,volume,range,rng_perct_close
489,2012-06-06,28.200001,29.450001,28.139999,29.219998999999998,29.219998999999998,909900,1.3100020000000008,4.483237661986234
490,2012-06-07,29.809998999999998,29.870001000000002,28.85,28.93,28.93,492100,1.0200010000000006,3.525755271344627
491,2012-06-08,28.860001,30.190001000000002,28.15,30.08,30.08,881100,2.0400010000000037,6.781918218085119
492,2012-06-11,30.309998999999998,31.0,28.959999,29.120001000000002,29.120001000000002,636000,2.040001,7.00549769898703
493,2012-06-12,29.23,29.84,28.809998999999998,29.66,29.66,569000,1.0300010000000022,3.472693863789623
494,2012-06-13,29.549999,30.639999,29.469998999999998,29.77,29.77,844100,1.1700000000000017,3.930131004366818
495,2012-06-14,30.18,30.65,28.620001000000002,29.389999,29.389999,872200,2.0299989999999966,6.907108094831839
496,2012-06-15,29.389999,29.950001,28.809998999999998,29.91,29.91,646800,1.1400020000000026,3.8114409896355825
497,2012-06-18,29.940001000000002,32.330002,29.5,31.84,31.84,1256800,2.8300020000000004,8.888197236180906
498,2012-06-19,32.02,32.66,31.5,32.09,32.09,911100,1.1599999999999966,3.614833281396063
499,2012-06-20,33.5,34.5,33.209998999999996,33.779999,33.779999,3422400,1.2900010000000037,3.818830782084996
500,2012-06-21,34.259997999999996,34.279999,31.84,32.189999,32.189999,1891900,2.4399989999999967,7.579990915812071
501,2012-06-22,32.599998,33.98,32.459998999999996,33.790001000000004,33.790001000000004,3046600,1.5200010000000006,4.498375125824946
502,2012-06-25,33.939999,34.119999,32.75,33.110001000000004,33.110001000000004,1498500,1.369999,4.137719597169447
503,2012-06-26,32.049999,32.349998,31.389999,31.610001,31.610001,2613900,0.9599989999999998,3.0370103436567426
504,2012-06-27,31.9,32.450001,31.57,31.959999,31.959999,1047200,0.880001,2.7534450173168032
505,2012-06-28,31.9,32.110001000000004,30.620001000000002,31.41,31.41,914100,1.490000000000002,4.743712193568934
506,2012-06-29,32.799999,32.799999,31.0,31.290001,31.290001,1125800,1.7999989999999997,5.752633245361672
507,2012-07-02,31.35,31.799999,30.190001000000002,30.4,30.4,1315600,1.6099979999999974,5.296046052631571
508,2012-07-03,30.6,31.0,30.4,30.66,30.66,947000,0.6000000000000014,1.9569471624266193
509,2012-07-05,30.809998999999998,31.67,30.799999,31.23,31.23,1253800,0.870001000000002,2.7857861031059943
510,2012-07-06,30.99,31.73,30.799999,30.99,30.99,784500,0.9300010000000007,3.0009712810584084
511,2012-07-09,30.940001000000002,31.83,30.67,31.49,31.49,910500,1.1599999999999966,3.6837091140044356
512,2012-07-10,31.540001,32.48,30.889999,31.27,31.27,758400,1.5900009999999973,5.0847489606651655
513,2012-07-11,31.57,31.68,31.01,31.51,31.51,638600,0.6699999999999982,2.1263091082196066
514,2012-07-12,31.290001,33.009997999999996,30.799999,32.700001,32.700001,1125700,2.2099989999999963,6.758406521149636
515,2012-07-13,32.970001,34.400002,32.830002,34.25,34.25,1304800,1.5700000000000003,4.583941605839417
516,2012-07-16,34.32,36.0,33.900002,35.959998999999996,35.959998999999996,1744000,2.0999979999999994,5.839816625133943
517,2012-07-17,35.0,35.209998999999996,32.380001,33.349998,33.349998,2569300,2.8299979999999962,8.485751633328423
518,2012-07-18,31.42,33.669998,31.059998999999998,32.150002,32.150002,2881900,2.609999000000002,8.11819234101448
519,2012-07-19,32.720001,33.150002,32.040001000000004,32.27,32.27,1435900,1.110000999999997,3.439730399752082
520,2012-07-20,32.07,32.25,31.25,31.790001,31.790001,1568500,1.0,3.145643185100875
521,2012-07-23,31.049999,31.299999,30.620001000000002,30.66,30.66,1386800,0.6799979999999977,2.2178669275929472
522,2012-07-24,30.66,31.040001,29.620001000000002,29.84,29.84,1500300,1.4199999999999982,4.758713136729217
523,2012-07-25,29.92,29.98,28.75,28.950001,28.950001,2842200,1.2300000000000004,4.24870451645235
524,2012-07-26,29.9,30.0,27.639999,28.129998999999998,28.129998999999998,2262300,2.3600010000000005,8.389623476346376
525,2012-07-27,28.709999,29.66,28.1,29.51,29.51,1673000,1.5599999999999987,5.286343612334797
526,2012-07-30,29.51,30.25,27.209999,27.35,27.35,2065200,3.040001,11.115177330895795
527,2012-07-31,27.540001,27.969998999999998,27.35,27.42,27.42,1575100,0.6199989999999964,2.261119620714793
528,2012-08-01,27.99,27.99,26.030001000000002,26.25,26.25,1592300,1.9599989999999963,7.466662857142843
529,2012-08-02,26.84,26.85,25.52,26.1,26.1,1305100,1.3300000000000018,5.095785440613033
530,2012-08-03,26.9,27.549999,26.74,27.27,27.27,1209500,0.8099990000000012,2.970293362669605
531,2012-08-06,27.549999,28.700001,27.549999,28.27,28.27,1528200,1.1500020000000006,4.067923593915814
532,2012-08-07,28.77,30.9,28.5,30.25,30.25,2387200,2.3999999999999986,7.933884297520656
533,2012-08-08,29.9,30.0,28.59,29.09,29.09,1308900,1.4100000000000001,4.847026469577174
534,2012-08-09,29.52,30.0,29.129998999999998,29.41,29.41,672600,0.870001000000002,2.958180890853458
535,2012-08-10,29.309998999999998,29.940001000000002,29.309998999999998,29.940001000000002,29.940001000000002,707400,0.6300020000000046,2.1042150265793396
536,2012-08-13,29.690001000000002,31.299999,29.1,31.17,31.17,870100,2.1999989999999983,7.058065447545711
537,2012-08-14,30.75,31.17,29.26,29.42,29.42,793400,1.9100000000000001,6.492182188987083
538,2012-08-15,29.389999,29.700001,28.809998999999998,29.4,29.4,525400,0.8900020000000026,3.027217687074839
539,2012-08-16,29.530001000000002,30.389999,29.5,30.299999,30.299999,669000,0.8899989999999995,2.937290525983184
540,2012-08-17,30.290001,30.709999,29.98,30.01,30.01,508200,0.7299989999999994,2.4325191602799046
541,2012-08-20,30.15,30.389999,29.1,29.51,29.51,1179100,1.2899989999999981,4.371396136902738
542,2012-08-21,29.58,30.0,29.0,29.110001,29.110001,761600,1.0,3.435245502052714
543,2012-08-22,29.01,30.040001,29.01,29.950001,29.950001,775500,1.0300009999999986,3.43906833258536
544,2012-08-23,30.0,30.85,29.65,30.73,30.73,1471000,1.2000000000000028,3.9049788480312495
545,2012-08-24,30.059998999999998,30.24,29.41,29.5,29.5,1429400,0.8299999999999983,2.8135593220338926
546,2012-08-27,29.57,29.700001,28.17,28.32,28.32,1350400,1.5300009999999986,5.402545903954797
547,2012-08-28,28.4,29.379998999999998,28.0,28.690001000000002,28.690001000000002,1402700,1.379998999999998,4.810034687694845
548,2012-08-29,28.49,28.639999,28.02,28.41,28.41,838900,0.619999,2.1823266455473425
549,2012-08-30,28.6,28.74,28.1,28.41,28.41,656400,0.639999999999997,2.2527279127067827
550,2012-08-31,28.610001,28.84,28.200001,28.52,28.52,539800,0.6399989999999995,2.244035764375875
551,2012-09-04,28.52,28.99,27.9,28.139999,28.139999,752500,1.0899999999999999,3.8734898320358853
552,2012-09-05,28.01,28.5,27.809998999999998,27.940001000000002,27.940001000000002,639300,0.6900010000000023,2.469581157137404
553,2012-09-06,28.0,28.9,27.9,28.549999,28.549999,841700,1.0,3.5026270929116317
554,2012-09-07,28.549999,29.57,28.5,29.35,29.35,953200,1.0700000000000003,3.64565587734242
555,2012-09-10,29.200001,29.35,27.299999,27.370001000000002,27.370001000000002,1483300,2.0500010000000017,7.489955882719923
556,2012-09-11,27.76,28.16,27.4,27.799999,27.799999,1014900,0.7600000000000016,2.7338130479788925
557,2012-09-12,27.9,28.58,27.799999,28.280001000000002,28.280001000000002,1145200,0.7800009999999986,2.75813639469107
558,2012-09-13,28.57,29.5,28.48,29.48,29.48,1484700,1.0199999999999996,3.4599728629579363
559,2012-09-14,30.0,30.65,29.65,30.389999,30.389999,1536600,1.0,3.2905562122591716
560,2012-09-17,32.349998,32.779999,31.51,32.540001000000004,32.540001000000004,3212800,1.269998999999995,3.902885559222923
561,2012-09-18,31.879998999999998,31.9,30.68,31.34,31.34,1788500,1.2199999999999989,3.8927887683471565
562,2012-09-19,31.0,31.74,30.940001000000002,31.049999,31.049999,1048500,0.7999989999999961,2.5764863953779713
563,2012-09-20,30.93,31.5,30.68,30.9,30.9,912400,0.8200000000000003,2.6537216828478973
564,2012-09-21,31.1,31.49,29.540001,30.02,30.02,1870000,1.9499989999999983,6.495666222518315
565,2012-09-24,29.51,31.030001000000002,29.4,30.66,30.66,1301900,1.6300010000000036,5.316376386170918
566,2012-09-25,28.620001000000002,29.48,27.530001000000002,27.66,27.66,5680400,1.9499989999999983,7.04988792480115
567,2012-09-26,27.66,28.4,27.48,27.540001,27.540001,1527200,0.9199999999999982,3.3405953761584763
568,2012-09-27,27.82,28.540001,27.6,28.49,28.49,1758600,0.9400009999999988,3.2994068094068054
569,2012-09-28,28.73,29.889999,28.610001,29.280001000000002,29.280001000000002,4343400,1.279997999999999,4.371577719549938
570,2012-10-01,29.5,29.889999,29.0,29.16,29.16,884400,0.8899989999999995,3.0521227709190657
571,2012-10-02,29.280001000000002,29.889999,29.0,29.799999,29.799999,729000,0.8899989999999995,2.9865739257239556
572,2012-10-03,29.75,29.950001,29.24,29.299999,29.299999,1052800,0.7100010000000019,2.42321168679904
573,2012-10-04,30.0,30.1,28.65,29.4,29.4,1541300,1.4500000000000028,4.9319727891156555
574,2012-10-05,29.700001,29.809998999999998,28.68,28.889999,28.889999,938600,1.129998999999998,3.911384697521097
575,2012-10-08,28.860001,29.4,28.610001,29.25,29.25,889700,0.7899989999999981,2.700851282051276
576,2012-10-09,29.120001000000002,29.120001000000002,28.25,28.370001000000002,28.370001000000002,1193000,0.870001000000002,3.066623085420413
577,2012-10-10,28.389999,28.719998999999998,28.01,28.4,28.4,503600,0.7099989999999963,2.4999964788732263
578,2012-10-11,28.940001000000002,28.98,28.25,28.32,28.32,450600,0.7300000000000004,2.5776836158192107
579,2012-10-12,28.32,28.73,27.5,27.639999,27.639999,987600,1.2300000000000004,4.4500725199013225
580,2012-10-15,28.02,28.049999,26.860001,27.33,27.33,1468700,1.1899979999999992,4.354182217343576
581,2012-10-16,27.67,28.09,27.34,28.059998999999998,28.059998999999998,479300,0.75,2.672844001170492
582,2012-10-17,28.25,28.84,27.799999,28.82,28.82,668000,1.0400010000000002,3.608608605135323
583,2012-10-18,28.99,28.99,27.780001000000002,28.040001,28.040001,741000,1.2099989999999963,4.315260188471449
584,2012-10-19,27.83,28.200001,27.299999,27.74,27.74,1027400,0.9000020000000006,3.2444196106705148
585,2012-10-22,27.99,28.0,27.360001,27.85,27.85,470200,0.6399989999999995,2.2980215439856355
586,2012-10-23,27.379998999999998,28.559998999999998,27.370001000000002,28.389999,28.389999,749000,1.1899979999999957,4.191609869376873
587,2012-10-24,28.52,28.52,27.25,27.42,27.42,1016400,1.2699999999999996,4.631655725747628
588,2012-10-25,27.799999,27.799999,27.450001,27.52,27.52,577700,0.34999799999999937,1.2717950581395328
589,2012-10-26,27.530001000000002,27.799999,27.02,27.379998999999998,27.379998999999998,477400,0.7799990000000001,2.8487911924321114
590,2012-10-31,27.700001,28.35,27.370001000000002,28.129998999999998,28.129998999999998,775200,0.9799989999999994,3.4838216666840247
591,2012-11-01,28.25,29.49,28.200001,29.25,29.25,1024100,1.2899989999999981,4.410252991452985
592,2012-11-02,29.27,29.549999,28.549999,28.92,28.92,1030300,1.0,3.457814661134163
593,2012-11-05,29.799999,31.58,29.33,31.5,31.5,2048900,2.25,7.142857142857142
594,2012-11-06,30.610001,31.200001,29.950001,31.15,31.15,2324000,1.25,4.012841091492777
595,2012-11-07,31.0,32.049999,30.809998999999998,31.540001,31.540001,1714500,1.240000000000002,3.931515411175802
596,2012-11-08,31.01,31.879998999999998,30.940001000000002,31.309998999999998,31.309998999999998,1274000,0.9399979999999957,3.0022294155933884
597,2012-11-09,30.6,30.93,29.85,30.32,30.32,863000,1.0799999999999983,3.562005277044849
598,2012-11-12,30.290001,31.42,30.16,31.07,31.07,555900,1.2600000000000016,4.055358867074353
599,2012-11-13,31.290001,32.0,30.719998999999998,31.610001,31.610001,998300,1.2800010000000022,4.049354506505717
600,2012-11-14,31.959999,32.119999,31.200001,31.379998999999998,31.379998999999998,871300,0.9199979999999996,2.9317974165646077
601,2012-11-15,31.299999,31.440001000000002,30.5,30.82,30.82,984000,0.9400010000000023,3.0499707981830055
602,2012-11-16,31.15,32.0,30.59,31.84,31.84,908700,1.4100000000000001,4.428391959798995
603,2012-11-19,32.07,33.25,31.84,32.919998,32.919998,1392400,1.4100000000000001,4.283110831294705
604,2012-11-20,32.799999,33.099998,31.91,33.0,33.0,922500,1.1899979999999992,3.6060545454545427
605,2012-11-21,32.610001000000004,33.470001,32.290001000000004,32.470001,32.470001,963200,1.1799999999999997,3.634123694668194
606,2012-11-23,32.599998,32.830002,31.700001,32.130001,32.130001,430300,1.130001,3.5169653433873225
607,2012-11-26,32.099998,32.299999,31.620001000000002,32.27,32.27,495800,0.6799979999999977,2.1072141307716072
608,2012-11-27,32.130001,32.66,31.52,32.150002,32.150002,910800,1.139999999999997,3.54587847304021
609,2012-11-28,32.0,34.290001000000004,31.91,33.23,33.23,1525200,2.3800010000000036,7.1622058380981155
610,2012-11-29,33.439999,34.0,32.869999,33.689999,33.689999,1103400,1.130001,3.3541140799677676
611,2012-11-30,33.630001,34.279999,33.009997999999996,33.82,33.82,1420300,1.2700010000000006,3.755177409816678
612,2012-12-03,33.889998999999996,35.0,33.5,34.619999,34.619999,2085700,1.5,4.332755757734135
613,2012-12-04,34.080002,34.799999,33.549999,33.900002,33.900002,1263300,1.25,3.6873154166775564
614,2012-12-05,33.82,34.189999,33.580002,33.709998999999996,33.709998999999996,661500,0.6099969999999999,1.8095432159461053
615,2012-12-06,33.82,34.799999,33.5,33.900002,33.900002,660400,1.2999989999999997,3.8348050834923244
616,2012-12-07,34.299999,34.490002000000004,33.849998,34.169998,34.169998,664400,0.6400040000000047,1.8729998169739568
617,2012-12-10,34.43,34.799999,34.18,34.57,34.57,929800,0.619999,1.793459647092855
618,2012-12-11,34.599998,35.5,34.459998999999996,35.279999,35.279999,1572600,1.0400010000000037,2.947848723011596
619,2012-12-12,35.209998999999996,35.799999,34.950001,35.259997999999996,35.259997999999996,2063800,0.8499979999999994,2.4106581061065278
620,2012-12-13,35.259997999999996,35.299999,32.75,33.610001000000004,33.610001000000004,2151300,2.5499989999999997,7.587024469294122
621,2012-12-14,33.779999,34.400002,33.59,33.810001,33.810001,1023000,0.8100019999999972,2.3957467496081923
622,2012-12-17,33.77,34.5,33.75,34.400002,34.400002,824900,0.75,2.1802324313818353
623,2012-12-18,34.259997999999996,35.07,34.259997999999996,34.59,34.59,1553900,0.8100020000000043,2.3417230413414405
624,2012-12-19,34.75,35.259997999999996,34.52,34.610001000000004,34.610001000000004,1298800,0.7399979999999928,2.138104532270868
625,2012-12-20,34.509997999999996,34.790001000000004,34.049999,34.43,34.43,921200,0.740002000000004,2.1492942201568517
626,2012-12-21,33.939999,34.169998,33.580002,34.0,34.0,1492400,0.5899959999999993,1.7352823529411743
627,2012-12-24,33.639998999999996,34.349998,33.549999,34.279999,34.279999,375800,0.7999989999999997,2.333719437973145
628,2012-12-26,33.959998999999996,34.5,33.5,33.59,33.59,601400,1.0,2.977076510866329
629,2012-12-27,33.5,33.91,33.0,33.689999,33.689999,561100,0.9099999999999966,2.7010983289135644
630,2012-12-28,33.380001,33.650002,33.02,33.220001,33.220001,414100,0.6300019999999975,1.8964538863198634
631,2012-12-31,33.0,33.970001,33.0,33.869999,33.869999,594900,0.9700010000000034,2.863894386297453
632,2013-01-02,35.0,35.450001,34.709998999999996,35.360001000000004,35.360001000000004,1194800,0.740002000000004,2.092765777919531
633,2013-01-03,35.18,35.450001,34.75,34.77,34.77,742000,0.7000010000000003,2.013232671843544
634,2013-01-04,34.799999,34.799999,33.919998,34.400002,34.400002,674000,0.880001,2.558142293131262
635,2013-01-07,34.799999,34.799999,33.900002,34.34,34.34,442000,0.899996999999999,2.6208415841584127
636,2013-01-08,34.5,34.5,33.110001000000004,33.68,33.68,1284000,1.389998999999996,4.127075415676948
637,2013-01-09,34.009997999999996,34.189999,33.400002,33.639998999999996,33.639998999999996,698000,0.7899969999999996,2.34838591998769
638,2013-01-10,33.869999,33.990002000000004,33.380001,33.529999,33.529999,922500,0.610001000000004,1.8192693653226892
639,2013-01-11,34.040001000000004,34.040001000000004,32.110001000000004,32.91,32.91,1563200,1.9299999999999997,5.864478881798845
640,2013-01-14,33.080002,33.380001,32.849998,33.259997999999996,33.259997999999996,925100,0.5300030000000007,1.5935148282330045
641,2013-01-15,33.110001000000004,34.25,33.080002,33.900002,33.900002,1624200,1.1699979999999996,3.451321330305525
642,2013-01-16,33.849998,34.23,33.73,34.099998,34.099998,1378200,0.5,1.4662757458226243
643,2013-01-17,34.16,34.849998,33.919998,34.380001,34.380001,1436700,0.9299999999999997,2.7050610033431925
644,2013-01-18,34.740002000000004,34.779999,33.82,34.52,34.52,3555100,0.9599989999999963,2.7809936268829554
645,2013-01-22,34.560001,35.549999,34.259997999999996,35.189999,35.189999,1920200,1.2900010000000037,3.6658170976361886
646,2013-01-23,35.02,36.240002000000004,34.959998999999996,36.0,36.0,1564300,1.2800030000000078,3.5555638888889103
647,2013-01-24,36.0,37.720001,35.84,36.990002000000004,36.990002000000004,1970400,1.880001,5.08245714612289
648,2013-01-25,37.0,37.540001000000004,36.799999,36.98,36.98,1287800,0.740002000000004,2.001087074094116
649,2013-01-28,36.860001000000004,38.709998999999996,36.860001000000004,38.029999,38.029999,1986000,1.8499979999999923,4.8645754631757745
650,2013-01-29,38.099998,38.439999,37.130001,37.950001,37.950001,1426600,1.3099980000000002,3.4519050473806314
651,2013-01-30,37.849998,38.0,37.43,37.52,37.52,968100,0.5700000000000003,1.5191897654584228
652,2013-01-31,37.869999,37.869999,36.93,37.509997999999996,37.509997999999996,901400,0.9399990000000003,2.50599586808829
653,2013-02-01,38.169998,38.5,37.619999,38.299999,38.299999,1100600,0.880001,2.2976528015052953
654,2013-02-04,38.400002,38.419998,37.59,37.740002000000004,37.740002000000004,1128000,0.8299979999999962,2.1992526656463776
655,2013-02-05,38.0,38.650002,37.68,38.130001,38.130001,1310200,0.9700020000000009,2.5439338435894636
656,2013-02-06,38.18,39.389998999999996,37.900002,39.169998,39.169998,1893200,1.4899969999999954,3.803924115594786
657,2013-02-07,39.189999,39.68,38.950001,39.48,39.48,1196600,0.7299989999999994,1.8490349544072935
658,2013-02-08,39.450001,40.0,39.139998999999996,39.240002000000004,39.240002000000004,1139800,0.860001000000004,2.191643619182292
659,2013-02-11,37.98,39.150002,37.5,38.419998,38.419998,3266300,1.6500020000000006,4.294643638450998
660,2013-02-12,38.450001,38.869999,37.290001000000004,37.889998999999996,37.889998999999996,2261300,1.5799979999999962,4.169960521772503
661,2013-02-13,38.299999,39.0,38.049999,38.450001,38.450001,966800,0.9500010000000003,2.4707437588883296
662,2013-02-14,38.639998999999996,38.75,38.209998999999996,38.27,38.27,990700,0.5400010000000037,1.4110295270446922
663,2013-02-15,38.5,38.509997999999996,36.950001,37.040001000000004,37.040001000000004,2017600,1.5599969999999956,4.211654853896995
664,2013-02-19,37.360001000000004,39.290001000000004,37.310001,39.279999,39.279999,2701400,1.980000000000004,5.0407333258842595
665,2013-02-20,39.299999,39.650002,38.459998999999996,38.540001000000004,38.540001000000004,3122000,1.1900030000000044,3.087708793780271
666,2013-02-21,36.490002000000004,37.389998999999996,34.540001000000004,35.16,35.16,9037800,2.8499979999999923,8.105796359499411
667,2013-02-22,35.720001,36.389998999999996,35.599998,36.110001000000004,36.110001000000004,2547300,0.7900009999999966,2.1877623321029445
668,2013-02-25,36.150002,36.75,34.34,34.380001,34.380001,2889400,2.4099999999999966,7.009889266728051
669,2013-02-26,34.459998999999996,34.959998999999996,33.799999,34.43,34.43,2762900,1.1599999999999966,3.3691548068544774
670,2013-02-27,34.41,35.41,34.400002,35.099998,35.099998,1959200,1.009997999999996,2.877487343446561
671,2013-02-28,35.889998999999996,36.099998,34.369999,34.830002,34.830002,1964900,1.7299989999999994,4.966979330061478
672,2013-03-01,35.0,35.080002,34.25,34.650002,34.650002,1546600,0.8300020000000004,2.395388029126233
673,2013-03-04,34.77,35.830002,34.700001,35.580002,35.580002,1757700,1.130001,3.175944172234729
674,2013-03-05,36.0,36.919998,35.790001000000004,36.650002,36.650002,2087000,1.129996999999996,3.083211291502783
675,2013-03-06,37.009997999999996,37.880001,36.970001,37.689999,37.689999,1150000,0.9099999999999966,2.4144336008074623
676,2013-03-07,37.73,38.650002,36.880001,38.23,38.23,1158300,1.7700010000000006,4.629874444153808
677,2013-03-08,38.060001,39.439999,37.360001000000004,38.470001,38.470001,912100,2.0799979999999962,5.406805162287352
678,2013-03-11,38.869999,39.439999,38.650002,39.099998,39.099998,1579500,0.7899969999999996,2.0204527887699624
679,2013-03-12,38.900002,39.380001,38.849998,39.119999,39.119999,1275100,0.5300030000000007,1.3548134293152734
680,2013-03-13,39.0,39.490002000000004,38.810001,38.98,38.98,822000,0.6800010000000043,1.744486916367379
681,2013-03-14,38.900002,38.91,36.77,36.849998,36.849998,2021000,2.1399999999999935,5.807327316544206
682,2013-03-15,36.639998999999996,36.650002,35.209998999999996,35.290001000000004,35.290001000000004,3279600,1.4400030000000044,4.080484440904391
683,2013-03-18,35.299999,36.060001,34.919998,35.150002,35.150002,1316100,1.140003,3.243251593556097
684,2013-03-19,35.25,35.599998,34.939999,35.080002,35.080002,1098500,0.6599989999999991,1.8814109531692702
685,2013-03-20,35.259997999999996,36.07,35.16,35.950001,35.950001,1423000,0.9100000000000037,2.5312933927317656
686,2013-03-21,35.950001,37.060001,35.740002000000004,36.009997999999996,36.009997999999996,1146300,1.3199989999999957,3.6656458575754316
687,2013-03-22,36.200001,36.799999,36.200001,36.619999,36.619999,440200,0.5999979999999994,1.6384435182535078
688,2013-03-25,37.099998,38.52,36.77,37.529999,37.529999,2378800,1.75,4.662936441858152
689,2013-03-26,37.98,38.220001,37.66,37.860001000000004,37.860001000000004,1808200,0.5600010000000069,1.4791362525320768
690,2013-03-27,37.939999,38.380001,37.310001,38.16,38.16,1296300,1.0700000000000003,2.8039832285115316
691,2013-03-28,38.23,38.240002000000004,37.75,37.889998999999996,37.889998999999996,1158700,0.49000200000000405,1.293222520275084
692,2013-04-01,42.360001000000004,46.68,41.700001,43.93,43.93,14098500,4.979998999999999,11.336214432050989
693,2013-04-02,43.599998,45.5,43.509997999999996,44.34,44.34,6652400,1.990002000000004,4.48805142083898
694,2013-04-03,43.099998,43.470001,40.209998999999996,41.099998,41.099998,5643600,3.260002000000007,7.9318787314783
695,2013-04-04,41.110001000000004,42.25,40.810001,42.009997999999996,42.009997999999996,2264800,1.4399990000000003,3.427753079159871
696,2013-04-05,42.0,42.0,40.5,41.369999,41.369999,1552400,1.5,3.625815896200529
697,2013-04-08,41.970001,42.549999,41.509997999999996,41.830002,41.830002,1679000,1.0400010000000037,2.4862561565261307
698,2013-04-09,41.799999,41.830002,40.330002,40.5,40.5,1696100,1.5,3.7037037037037033
699,2013-04-10,40.700001,42.009997999999996,40.610001000000004,41.860001000000004,41.860001000000004,2121100,1.399996999999992,3.3444743587081898
700,2013-04-11,42.060001,44.549999,41.75,43.59,43.59,3447400,2.7999989999999997,6.423489332415691
701,2013-04-12,43.25,45.139998999999996,43.049999,43.75,43.75,3149400,2.0899999999999963,4.777142857142849
702,2013-04-15,43.5,43.799999,42.509997999999996,43.299999,43.299999,1681400,1.2900010000000037,2.979217158873384
703,2013-04-16,44.189999,46.139998999999996,43.91,45.59,45.59,3180400,2.2299989999999994,4.891421364334282
704,2013-04-17,45.5,45.950001,44.540001000000004,45.450001,45.450001,2118500,1.4099999999999966,3.1023101627654452
705,2013-04-18,45.98,47.599998,45.389998999999996,46.970001,46.970001,3367900,2.2099990000000034,4.705128705447554
706,2013-04-19,47.459998999999996,49.880001,47.07,47.830002,47.830002,3011700,2.8100009999999997,5.874975710851945
707,2013-04-22,48.599998,50.200001,47.75,50.189999,50.189999,3939400,2.4500010000000003,4.881452577833286
708,2013-04-23,51.0,52.919998,50.66,51.009997999999996,51.009997999999996,3733800,2.259998000000003,4.43050007569105
709,2013-04-24,50.900002,51.049999,48.98,50.43,50.43,2630000,2.069999000000003,4.104697600634548
710,2013-04-25,50.5,52.400002,50.5,52.0,52.0,2795900,1.9000020000000006,3.6538500000000016
711,2013-04-26,53.130001,53.740002000000004,50.619999,51.200001,51.200001,3622100,3.120003000000004,6.0937557403563405
712,2013-04-29,51.759997999999996,54.990002000000004,51.200001,54.939999,54.939999,3639700,3.7900010000000037,6.898436601718911
713,2013-04-30,56.0,58.18,53.759997999999996,53.990002000000004,53.990002000000004,5522600,4.420002000000004,8.186704642092815
714,2013-05-01,55.990002000000004,55.990002000000004,53.0,53.279999,53.279999,2742800,2.990002000000004,5.611865720943434
715,2013-05-02,53.849998,55.27,53.700001,54.110001000000004,54.110001000000004,3050400,1.5699990000000028,2.901495048946687
716,2013-05-03,56.470001,56.470001,54.5,54.549999,54.549999,3378700,1.9700010000000034,3.611367618906837
717,2013-05-06,56.389998999999996,59.66,55.5,59.5,59.5,4366700,4.159999999999997,6.991596638655456
718,2013-05-07,62.0,62.369999,55.119999,55.509997999999996,55.509997999999996,9991000,7.25,13.060710252592697
719,2013-05-08,57.5,58.200001,55.709998999999996,55.790001000000004,55.790001000000004,6769900,2.490002000000004,4.463168946707858
720,2013-05-09,70.120003,75.769997,63.689999,69.400002,69.400002,28605000,12.079998000000003,17.406336674168976
721,2013-05-10,69.650002,81.0,69.25,76.760002,76.760002,25082600,11.75,15.307451398972086
722,2013-05-13,80.989998,88.0,79.150002,87.800003,87.800003,22416900,8.849998,10.079724029166604
723,2013-05-14,94.220001,97.120003,81.150002,83.239998,83.239998,37163900,15.970000999999996,19.185489408589362
724,2013-05-15,81.800003,86.879997,78.110001,84.839996,84.839996,16878700,8.769996000000006,10.337100911697362
725,2013-05-16,94.699997,95.0,88.660004,92.25,92.25,21614000,6.339995999999999,6.872624390243902
726,2013-05-17,92.5,94.440002,87.5,91.5,91.5,19002200,6.940002000000007,7.58470163934427
727,2013-05-20,91.120003,92.5,88.629997,89.940002,89.940002,8348400,3.870002999999997,4.302871818926573
728,2013-05-21,88.5,89.989998,85.279999,87.589996,87.589996,8998200,4.709998999999996,5.377325282672688
729,2013-05-22,86.370003,90.959999,85.5,87.239998,87.239998,8568000,5.459998999999996,6.258595971081976
730,2013-05-23,84.809998,93.010002,83.050003,92.730003,92.730003,12022200,9.959998999999996,10.740859137036798
731,2013-05-24,92.599998,97.949997,92.0,97.08000200000001,97.08000200000001,16124200,5.949996999999996,6.128962584899819
732,2013-05-28,101.550003,110.75,100.300003,110.33000200000001,110.33000200000001,19691900,10.449996999999996,9.471582353456313
733,2013-05-29,113.550003,114.900002,99.0,104.629997,104.629997,25099500,15.900002,15.196408731618332
734,2013-05-30,102.459999,109.540001,101.199997,104.949997,104.949997,16133700,8.340004000000008,7.946645296235699
735,2013-05-31,106.260002,106.440002,97.730003,97.760002,97.760002,15172000,8.70999900000001,8.909573262897448
736,2013-06-03,97.620003,97.620003,88.25,92.589996,92.589996,19139600,9.370002999999997,10.119887034016068
737,2013-06-04,92.75,96.41999799999999,92.400002,94.839996,94.839996,8856100,4.019995999999992,4.238713801717149
738,2013-06-05,93.660004,97.970001,89.110001,95.370003,95.370003,12224800,8.86,9.29013287333125
739,2013-06-06,95.25,99.269997,95.110001,97.349998,97.349998,9510900,4.159996000000007,4.273236862316121
740,2013-06-07,98.0,102.900002,96.699997,102.040001,102.040001,10711600,6.200005000000004,6.076053448882272
741,2013-06-10,98.93,102.519997,98.57,100.050003,100.050003,9228600,3.9499970000000104,3.948022870124262
742,2013-06-11,98.18,98.68,94.050003,94.470001,94.470001,7394000,4.629997000000003,4.901023553498219
