,id,Popular_Sum,Date
828,901929826918981636,730,2017-08-27
829,901930363118747650,11523,2017-08-27
830,901965739745148929,11158,2017-08-28
831,901970722343444480,27092,2017-08-28
832,901970991332564992,813,2017-08-28
833,901975117797851137,354,2017-08-28
834,901984394264494080,12815,2017-08-28
835,901984719444688896,395,2017-08-28
836,902005089300242432,457,2017-08-28
837,902033084115283968,7927,2017-08-28
838,902036110129250304,320,2017-08-28
839,902039243601485824,175005,2017-08-28
840,902077101334904834,777,2017-08-28
841,902078189891026945,874,2017-08-28
842,902086852152254464,1657,2017-08-28
843,902087339010211840,10253,2017-08-28
844,902088347840950274,434,2017-08-28
845,902088566494314496,23539,2017-08-28
846,902206719094169600,15773,2017-08-28
847,902241473311105024,1829,2017-08-28
848,902452162625544193,19662,2017-08-29
849,902801948944031744,3052,2017-08-30
850,902810547384496128,1625,2017-08-30
851,902912866335956994,727,2017-08-30
852,902913054723022850,3301,2017-08-30
853,903014801458085888,1153,2017-08-30
854,903120412007047169,260,2017-08-31
855,903129182397374464,21266,2017-08-31
856,903132822700867586,1550,2017-08-31
857,903332343108091904,2509,2017-08-31
858,903333005527093248,48359,2017-08-31
859,904633084309422080,121682,2017-09-04
860,904633522161278977,603,2017-09-04
861,904638455761612800,64448,2017-09-04
862,904639405440323585,7564,2017-09-04
863,904640183932301312,1378,2017-09-04
864,904641970349285376,838,2017-09-04
865,904656511334354948,3324,2017-09-04
866,904764437281685504,501,2017-09-04
867,904764676118011905,824,2017-09-04
868,905592538609852416,851,2017-09-07
869,905910267262926848,3456,2017-09-07
870,906274454946402304,23016,2017-09-08
871,907407613930827777,203,2017-09-12
872,907476122719227904,2150,2017-09-12
873,907483778603294720,4451,2017-09-12
874,907543394787893248,2160,2017-09-12
875,908067956361379846,2087,2017-09-13
876,908073465319587840,2559,2017-09-13
877,908108029777686528,87439,2017-09-13
878,908163652661927937,501,2017-09-14
879,908254079092002816,42073,2017-09-14
880,908254645809692672,1130,2017-09-14
881,908254739825025025,11436,2017-09-14
882,908715328112271360,1514,2017-09-15
883,908847858509479936,865,2017-09-16
884,908849937848221696,731,2017-09-16
885,908877302418726912,10950,2017-09-16
886,908937508884332544,10103,2017-09-16
887,910180847814197248,1730,2017-09-19
888,910540337935826944,22322,2017-09-20
889,911010134557462528,2140,2017-09-21
890,912036765287845888,25037,2017-09-24
891,912258562293825541,7840,2017-09-25
892,912259150175813633,12723,2017-09-25
893,912384568790999040,7496,2017-09-25
894,912469761686110209,14847,2017-09-26
895,912470245318656000,674,2017-09-26
896,912506866919288833,9857,2017-09-26
897,912649053334265856,22170,2017-09-26
898,912829943301754880,12495,2017-09-27
899,912833915475386368,12703,2017-09-27
900,913265363265220609,1333,2017-09-28
901,913265477073428480,10793,2017-09-28
902,913489555663269889,8424,2017-09-28
903,913547092194447360,2707,2017-09-28
904,913547943646580737,26949,2017-09-28
905,913595413546008576,18257,2017-09-29
906,913600101460955141,22888,2017-09-29
907,913642747197743104,41476,2017-09-29
908,913643874836291584,11539,2017-09-29
909,913649379281534976,54473,2017-09-29
910,913658652430671872,10744,2017-09-29
911,913669661505544194,466,2017-09-29
912,913670910019870725,7427,2017-09-29
913,913775198423408640,2645,2017-09-29
914,914734128427278336,1044,2017-10-02
915,914734726493102082,641,2017-10-02
916,914948623208611840,2098,2017-10-02
917,915453138051768320,27982,2017-10-04
918,915774920541446144,17273,2017-10-05
919,915831795446190085,68022,2017-10-05
920,915939199718531072,43353,2017-10-05
921,915957815197319168,19205,2017-10-05
922,915988011602423808,6085,2017-10-05
923,915990261938786304,9075,2017-10-05
924,916018504209383424,9811,2017-10-05
925,916030871232176129,14769,2017-10-05
926,916234148104118272,6908,2017-10-06
927,916319581337133056,9683,2017-10-06
928,916333129928810496,1371,2017-10-06
929,916336207935635457,1583,2017-10-06
930,916376799466024960,454,2017-10-06
931,916395155120205825,64053,2017-10-06
932,916396250114670592,1033,2017-10-06
933,916396399482232832,2779,2017-10-06
934,916396499310751745,1073,2017-10-06
935,916397212891877376,1942,2017-10-06
936,916399837129564163,714,2017-10-06
937,916400157972848640,823,2017-10-06
938,916401222487126016,1850,2017-10-06
939,916401512661663750,526,2017-10-06
940,916401820620091393,289,2017-10-06
941,916402688127930373,856,2017-10-06
942,916406412112039937,744,2017-10-06
943,916407144047558656,483,2017-10-06
944,916407361899708416,827,2017-10-06
945,916480204033335296,4445,2017-10-07
946,916518956050956288,9319,2017-10-07
947,916782879962574848,32189,2017-10-07
948,917103257494839296,10344,2017-10-08
949,917134987270303744,1064,2017-10-08
950,917153183222263808,33762,2017-10-08
951,917154829008605184,9920,2017-10-08
952,917160402567364608,904,2017-10-08
953,917163455051735040,929,2017-10-08
954,917372495967031296,3984,2017-10-09
955,917406055994335232,1799,2017-10-09
956,917413806363394048,11102,2017-10-09
957,917446906707460096,4065,2017-10-09
958,918003287600668673,331,2017-10-11
959,918167666908528640,1471,2017-10-11
960,918248278835191809,888,2017-10-11
961,918313446550265857,6011,2017-10-12
962,918314470048382977,631,2017-10-12
963,918316304129388544,787,2017-10-12
964,918316559864492032,570,2017-10-12
965,918322382560825344,6405,2017-10-12
966,918333638567186438,14434,2017-10-12
967,918506265151598592,337,2017-10-12
968,918516707735437313,1606,2017-10-12
969,918517097839202305,403,2017-10-12
970,918518924475379713,431,2017-10-12
971,919258411795079169,5837,2017-10-14
972,919262509227323392,16252,2017-10-14
973,919675564423708673,10075,2017-10-15
974,919980024366632960,310,2017-10-16
975,919999012899454976,20912,2017-10-16
976,920482298327216128,26440,2017-10-18
977,920520208275660800,3803,2017-10-18
978,920704022104780800,1961,2017-10-18
979,920830970395222016,707,2017-10-19
980,920833104721297408,17142,2017-10-19
981,920834201535913985,495,2017-10-19
982,920844783542853633,12861,2017-10-19
983,920845980467163139,32696,2017-10-19
984,920864873940107265,588,2017-10-19
985,921027496702746624,17024,2017-10-19
986,921050992707190784,14530,2017-10-19
987,921177181585154048,15142,2017-10-20
988,921183170757738497,801,2017-10-20
989,921419557918597120,4255,2017-10-20
990,921575783813939200,14315,2017-10-21
991,921575999384326145,431,2017-10-21
992,921587018412339200,508,2017-10-21
993,922691827031068672,29778,2017-10-24
994,922825300068720640,685,2017-10-24
995,922827170375983105,476,2017-10-24
996,922828793152229378,4366,2017-10-24
997,922829439364423680,693,2017-10-24
998,922905342148616192,15254,2017-10-24
999,923339941957976065,25389,2017-10-26
1000,923469108917755904,9688,2017-10-26
1001,923576364652953601,12813,2017-10-26
1002,923657991664095232,46012,2017-10-26
1003,924387972161552384,68738,2017-10-28
1004,924389383792312320,2427,2017-10-28
1005,925024279938269184,1755,2017-10-30
1006,927986199079264256,7673,2017-11-07
1007,928335114353831937,144573,2017-11-08
1008,928671721065992192,65703,2017-11-09
1009,928675794372608001,295967,2017-11-09
1010,929090906606542848,24015,2017-11-10
1011,929564225164464128,49679,2017-11-12
1012,929823757635481600,146716,2017-11-12
1013,930100328229244928,15366,2017-11-13
1014,930625666441023489,3977,2017-11-15
1015,930675232825888768,1803,2017-11-15
1016,930677629161758726,906,2017-11-15
1017,930681760026853377,1141,2017-11-15
1018,930875739397791744,91002,2017-11-15
1019,930876845959946240,15776,2017-11-15
1020,931407490889084928,578031,2017-11-17
1021,931412020016029696,146545,2017-11-17
1022,932113939181092864,68430,2017-11-19
1023,932322853009080320,44143,2017-11-19
1024,932326631342927873,11238,2017-11-19
1025,932649922666438656,407,2017-11-20
1026,933077329722580992,16479,2017-11-21
1027,933576358793318401,48821,2017-11-23
1028,934024631769534464,332,2017-11-24
1029,934505268343394307,8291,2017-11-25
1030,934888089058549760,360714,2017-11-26
1031,934889932807593984,36372,2017-11-26
1032,934890107508625408,10347,2017-11-26
1033,935048096773369857,451,2017-11-27
1034,935250797234753536,15902,2017-11-27
1035,935314994371186688,106610,2017-11-28
1036,935329447594541056,4532,2017-11-28
1037,935380867056222208,1185,2017-11-28
1038,935405154752274433,2117,2017-11-28
1039,935405847215144960,1702,2017-11-28
1040,935572279693516800,126384,2017-11-28
1041,936060082290167808,43220,2017-11-30
1042,936062050555400192,720,2017-11-30
1043,936062403606822913,510,2017-11-30
1044,936066967173193729,461,2017-11-30
1045,936072506951307264,15472,2017-11-30
1046,936263871295361025,13112,2017-11-30
1047,936270959941640192,555,2017-11-30
1048,936319255032635392,2190,2017-11-30
1049,936781265675599873,56790,2017-12-02
1050,936782477502246912,99903,2017-12-02
1051,936793680517595136,5472,2017-12-02
1052,936829494874091520,1065,2017-12-02
1053,936838844602728449,2803,2017-12-02
1054,937041986304983040,4413,2017-12-02
1055,937090715225427968,4297,2017-12-02
1056,937109615698894848,2037,2017-12-03
1057,937397330998845440,11037,2017-12-03
1058,937397813637296128,1549,2017-12-03
1059,937397949876727808,1155,2017-12-03
1060,937401166299774976,12514,2017-12-03
1061,937402084692975616,30872,2017-12-03
1062,937403272213569536,1878,2017-12-03
1063,937403444192624640,1688,2017-12-03
1064,937404412858740736,1966,2017-12-03
1065,937405455768346624,1565,2017-12-03
1066,937411489635241984,12533,2017-12-03
1067,937446602393841664,1182,2017-12-03
1068,937447589460426752,26694,2017-12-03
1069,938816780444745728,127719,2017-12-07
1070,938947119246860290,1494,2017-12-08
1071,938972633416306690,33457,2017-12-08
1072,939005893634506752,2463,2017-12-08
1073,940055330859315202,24936,2017-12-11
1074,940056523304181762,83211,2017-12-11
1075,940125978797281281,33145,2017-12-11
1076,940126370780160000,3726,2017-12-11
1077,940359019947999232,19178,2017-12-11
1078,940620874952073216,28257,2017-12-12
1079,941042298283966464,87039,2017-12-13
1080,941043142404464641,31837,2017-12-13
1081,941388347183841280,25110,2017-12-14
1082,941388896872493056,636,2017-12-14
1083,941390129418997761,518,2017-12-14
1084,941390720799084544,641,2017-12-14
1085,941496174208466944,14304,2017-12-15
1086,941500121564332032,47257,2017-12-15
1087,941505105420881921,3692,2017-12-15
1088,941551502400745472,1814,2017-12-15
1089,941551760799277056,3639,2017-12-15
1090,941699302782509057,4374,2017-12-15
1091,941885122499899397,18978,2017-12-16
1092,941886160862724102,8502,2017-12-16
1093,942524031185575937,643,2017-12-17
1094,942524492462428160,454,2017-12-17
